name,price,first_name,last_name,above_100
randy osborn,17.67212736,Randy,Osborn,
shelley richards,43.86420887,Shelley,Richards,
derek rush,261.3937481,Derek,Rush,true
kevin harris,24.03369954,Kevin,Harris,
jason lee,77.21843561,Jason,Lee,
daniel fritz,92.11827965,Daniel,Fritz,
gregory doyle,263.4423392,Gregory,Doyle,true
jorge mendoza,191.3291361,Jorge,Mendoza,true
eric roberts,15.87607968,Eric,Roberts,
michael smith,213.289693,Michael,Smith,true
christian ramirez,45.14014071,Christian,Ramirez,
sherry green,213.4224097,Sherry,Green,true
debra hunt,31.90753436,Debra,Hunt,
katherine horton,274.9758831,Katherine,Horton,true
lauren jordan,213.5107865,Lauren,Jordan,true
deborah dillon,293.0155393,Deborah,Dillon,true
tamara bray,81.28016299,Tamara,Bray,
marcus rogers,139.358192,Marcus,Rogers,true
brenda johnson,295.4687749,Brenda,Johnson,true
jeremy thompson,186.8686109,Jeremy,Thompson,true
julia roberts,90.2709233,Julia,Roberts,
dale buckley,163.616263,Dale,Buckley,true
matthew carter,200.0576547,Matthew,Carter,true
timothy brooks,248.3342671,Timothy,Brooks,true
benjamin jenkins,225.5694332,Benjamin,Jenkins,true
shelly torres,173.4161872,Shelly,Torres,true
katie wilkerson,3.69700216,Katie,Wilkerson,
deanna white,237.3722723,Deanna,White,true
brittany nguyen,198.5151421,Brittany,Nguyen,true
daniel clark,144.8475101,Daniel,Clark,true
natasha perez,279.4118146,Natasha,Perez,true
brittany tate,264.6247512,Brittany,Tate,true
christopher steele,37.27912123,Christopher,Steele,
nicole williams,84.74929727,Nicole,Williams,
alexander white,103.4745303,Alexander,White,true
rebecca rowland,26.56045868,Rebecca,Rowland,
levi flores,115.4378506,Levi,Flores,true
mary hernandez,32.71999911,Mary,Hernandez,
robert mendoza,59.80314835,Robert,Mendoza,
samantha brooks,83.1216532,Samantha,Brooks,
chelsea andersen,14.63652038,Chelsea,Andersen,
katrina smith,98.71876999,Katrina,Smith,
robert robbins,245.1860239,Robert,Robbins,true
jordan bond,217.8735863,Jordan,Bond,true
christopher dickerson,16.0509732,Christopher,Dickerson,
veronica contreras,235.9247732,Veronica,Contreras,true
bethany jackson,148.8477268,Bethany,Jackson,true
abigail wood,60.87271053,Abigail,Wood,
emma dawson,228.2864104,Emma,Dawson,true
dwayne nelson,49.68520768,Dwayne,Nelson,
roberta ryan,234.9509718,Roberta,Ryan,true
jeff anderson,61.87805925,Jeff,Anderson,
charles adams,230.0907144,Charles,Adams,true
randy reid,242.2445919,Randy,Reid,true
yolanda jones,184.3262485,Yolanda,Jones,true
james vincent,284.7944706,James,Vincent,true
sara walsh,256.0949308,Sara,Walsh,true
william fleming,150.9413248,William,Fleming,true
christopher jones,66.58116908,Christopher,Jones,
frank king,14.8602022,Frank,King,
alyssa hoover,51.21622595,Alyssa,Hoover,
erika potts,152.5410548,Erika,Potts,true
brenda thomas,33.98102432,Brenda,Thomas,
sara moore,124.8196611,Sara,Moore,true
john davis,250.6395207,John,Davis,true
melissa brown,247.0695015,Melissa,Brown,true
anthony trevino,121.9975481,Anthony,Trevino,true
debra diaz,95.50660801,Debra,Diaz,
alyssa li,189.5445917,Alyssa,Li,true
lisa davis,292.0081788,Lisa,Davis,true
christina george,254.0349124,Christina,George,true
larry cook,173.4392605,Larry,Cook,true
krystal jackson,46.09096211,Krystal,Jackson,
casey smith,287.034107,Casey,Smith,true
eric yang,240.4552748,Eric,Yang,true
elizabeth spence,12.18237246,Elizabeth,Spence,
david ramirez,281.995616,David,Ramirez,true
wendy rowe,22.45673601,Wendy,Rowe,
richard charles,209.9396066,Richard,Charles,true
maureen adams,220.4425679,Maureen,Adams,true
heather diaz,155.6755422,Heather,Diaz,true
jennifer black,66.63022809,Jennifer,Black,
emily montgomery,51.40335449,Emily,Montgomery,
sarah hayden,247.9773304,Sarah,Hayden,true
david johnson,49.87378095,David,Johnson,
jim baker,71.46737353,Jim,Baker,
tara sanchez,280.501365,Tara,Sanchez,true
thomas yates,133.9300339,Thomas,Yates,true
jillian sandoval,209.3113084,Jillian,Sandoval,true
mackenzie stone,263.3187017,Mackenzie,Stone,true
matthew sharp,127.7218636,Matthew,Sharp,true
pamela green,234.7170431,Pamela,Green,true
jeremy robles,130.2975142,Jeremy,Robles,true
thomas wall,70.43392043,Thomas,Wall,
jared flores,89.68743146,Jared,Flores,
angela calhoun,252.06711,Angela,Calhoun,true
charles fernandez,98.43540102,Charles,Fernandez,
amy ramsey,65.7974413,Amy,Ramsey,
donald mason,248.3291009,Donald,Mason,true
joan parsons,60.50474718,Joan,Parsons,
stephanie tucker,14.02646298,Stephanie,Tucker,
kelly ellis,174.3799543,Kelly,Ellis,true
betty spears,238.9403156,Betty,Spears,true
matthew savage,99.90583163,Matthew,Savage,
timothy owens,229.3445287,Timothy,Owens,true
tina richards,9.855167212,Tina,Richards,
kerri pacheco,77.96273702,Kerri,Pacheco,
william ferguson,213.6599611,William,Ferguson,true
christine watson,154.2064269,Christine,Watson,true
clinton davis,279.9317331,Clinton,Davis,true
megan mcdonald,132.4968534,Megan,Mcdonald,true
heather johnson,286.4426879,Heather,Johnson,true
donna young,67.81856754,Donna,Young,
paul leonard,201.7730299,Paul,Leonard,true
richard roberts,100.7313222,Richard,Roberts,true
jeffrey frazier,72.4315189,Jeffrey,Frazier,
daniel jordan,297.342933,Daniel,Jordan,true
whitney johnson,67.19687914,Whitney,Johnson,
edwin francis,271.3098237,Edwin,Francis,true
cynthia smith,44.41931025,Cynthia,Smith,
michelle walker,221.9971766,Michelle,Walker,true
michael bush,44.78829112,Michael,Bush,
lisa hernandez,141.5926474,Lisa,Hernandez,true
dwayne johnson,275.3921969,Dwayne,Johnson,true
tonya fisher,269.4994504,Tonya,Fisher,true
michael brown,3.13972069,Michael,Brown,
jamie juarez,247.4778624,Jamie,Juarez,true
brittany martinez,270.4109826,Brittany,Martinez,true
adam hamilton,119.9959454,Adam,Hamilton,true
jennifer morales,49.54841036,Jennifer,Morales,
richard carroll,215.7622098,Richard,Carroll,true
jacob hatfield,170.5715148,Jacob,Hatfield,true
amy phillips,271.0885904,Amy,Phillips,true
james ray,229.610877,James,Ray,true
nicole carter,141.0045536,Nicole,Carter,true
dorothy caldwell,218.504299,Dorothy,Caldwell,true
susan ramirez,67.18246916,Susan,Ramirez,
rebecca johnson,72.78228826,Rebecca,Johnson,
douglas cline,240.0085692,Douglas,Cline,true
jeremy tran,211.6156436,Jeremy,Tran,true
robin phillips,193.1699712,Robin,Phillips,true
rebecca carter,224.614919,Rebecca,Carter,true
melvin stewart,40.95720578,Melvin,Stewart,
erin cross,240.0046473,Erin,Cross,true
karen sloan,276.2910084,Karen,Sloan,true
ryan navarro,267.8111469,Ryan,Navarro,true
jordan pollard,245.7891914,Jordan,Pollard,true
evelyn parks,22.39377546,Evelyn,Parks,
kenneth ayers,95.71755296,Kenneth,Ayers,
sara bush,80.06453144,Sara,Bush,
nicole phelps,231.6479996,Nicole,Phelps,true
chase bradley,39.77946789,Chase,Bradley,
karen dunlap,137.5953143,Karen,Dunlap,true
mark valenzuela,240.3895376,Mark,Valenzuela,true
ashley jones,210.82216,Ashley,Jones,true
christopher valentine,47.49579615,Christopher,Valentine,
sheila adams,116.0319356,Sheila,Adams,true
alice perkins,198.5255514,Alice,Perkins,true
tiffany castillo,13.40527777,Tiffany,Castillo,
madison harvey,297.7732478,Madison,Harvey,true
cody woods,189.8125875,Cody,Woods,true
lauren garcia,188.9989458,Lauren,Garcia,true
shelly george,123.1865795,Shelly,George,true
eric pierce,60.43382185,Eric,Pierce,
jonathan fitzgerald,209.3505114,Jonathan,Fitzgerald,true
joshua cohen,133.8706856,Joshua,Cohen,true
jackie anderson,33.25094044,Jackie,Anderson,
melanie williams,117.1191429,Melanie,Williams,true
david brown,59.85095392,David,Brown,
ashley jackson,230.9670187,Ashley,Jackson,true
bryan johnson,232.2939906,Bryan,Johnson,true
caitlin baker,250.5831548,Caitlin,Baker,true
frances fisher,111.635616,Frances,Fisher,true
kimberly charles,275.8517465,Kimberly,Charles,true
jeffrey williams,105.1478518,Jeffrey,Williams,true
emily greer,13.3517034,Emily,Greer,
laura booker,239.5557914,Laura,Booker,true
amy gutierrez,66.08221486,Amy,Gutierrez,
autumn hall,65.17015748,Autumn,Hall,
paul steele,150.6691259,Paul,Steele,true
travis combs,87.57094327,Travis,Combs,
cindy chase,193.4666762,Cindy,Chase,true
jenna lee,203.7171573,Jenna,Lee,true
alan vaughn,279.020221,Alan,Vaughn,true
jessica webb,220.8472534,Jessica,Webb,true
andrew wilson,77.14986265,Andrew,Wilson,
james woods,268.8663596,James,Woods,true
jason hill,78.50062864,Jason,Hill,
christine bean,30.36979929,Christine,Bean,
daniel nguyen,47.8817655,Daniel,Nguyen,
adam cummings,275.9024847,Adam,Cummings,true
mark carter,13.86448718,Mark,Carter,
david graham,168.3982701,David,Graham,true
jack ramirez,47.28164822,Jack,Ramirez,
jerry willis,285.4838578,Jerry,Willis,true
michelle leblanc,127.5377227,Michelle,Leblanc,true
leon ortiz,84.72018312,Leon,Ortiz,
sharon austin,106.4937605,Sharon,Austin,true
carmen bowman,117.5915977,Carmen,Bowman,true
marie miller,148.8150556,Marie,Miller,true
stephanie tate,157.5416371,Stephanie,Tate,true
matthew brown,155.7017336,Matthew,Brown,true
melissa townsend,136.2034894,Melissa,Townsend,true
maria franco,238.265105,Maria,Franco,true
alexis saunders,157.0020884,Alexis,Saunders,true
marie castillo,6.672335009,Marie,Castillo,
jessica nelson,175.8698398,Jessica,Nelson,true
jessica richardson,145.7935426,Jessica,Richardson,true
ray arias,260.3589812,Ray,Arias,true
william garrett,258.4555238,William,Garrett,true
dana villanueva,5.712662232,Dana,Villanueva,
charles williams,0.31555911,Charles,Williams,
chad bradshaw,160.8120076,Chad,Bradshaw,true
tammy beasley,213.7085801,Tammy,Beasley,true
devon green,164.9160265,Devon,Green,true
christopher jones,161.2633264,Christopher,Jones,true
gregory tran,26.85030417,Gregory,Tran,
donna wilson,149.8749308,Donna,Wilson,true
jerome gomez,201.691513,Jerome,Gomez,true
frank sawyer,48.75534954,Frank,Sawyer,
michael hunter,278.363265,Michael,Hunter,true
diane nelson,213.6513292,Diane,Nelson,true
rebecca miller,49.30372509,Rebecca,Miller,
sean pope,295.6844797,Sean,Pope,true
andrew riggs,160.6645322,Andrew,Riggs,true
joseph anderson,64.51040806,Joseph,Anderson,
bradley williams,155.3017094,Bradley,Williams,true
james hernandez,181.4875351,James,Hernandez,true
kaitlyn sandoval,142.1145946,Kaitlyn,Sandoval,true
allison mccarty,297.7594518,Allison,Mccarty,true
erica welch,83.98332622,Erica,Welch,
robert porter,239.7225492,Robert,Porter,true
billy mcclure,221.8237731,Billy,Mcclure,true
margaret gates,193.2811629,Margaret,Gates,true
jennifer sandoval,106.5467673,Jennifer,Sandoval,true
karen curtis,103.3693452,Karen,Curtis,true
bryan brown,237.642959,Bryan,Brown,true
sean mueller,108.7424868,Sean,Mueller,true
jonathan kirby,161.3965759,Jonathan,Kirby,true
steven bennett,215.0678194,Steven,Bennett,true
melissa dyer,286.1467843,Melissa,Dyer,true
denise adams,262.3997343,Denise,Adams,true
tonya ramirez,149.0932619,Tonya,Ramirez,true
jamie davis,6.172433715,Jamie,Davis,
elizabeth burnett,220.8512218,Elizabeth,Burnett,true
john hall,14.71568818,John,Hall,
lori perez,256.466743,Lori,Perez,true
ryan washington,54.84114798,Ryan,Washington,
carmen clark,273.5015052,Carmen,Clark,true
melissa sanchez,219.471249,Melissa,Sanchez,true
michelle dixon,275.695052,Michelle,Dixon,true
mark maxwell,118.7109665,Mark,Maxwell,true
jessica mendoza,140.3021371,Jessica,Mendoza,true
sharon stone,45.96823347,Sharon,Stone,
gina ford,182.9110424,Gina,Ford,true
matthew le,61.60617037,Matthew,Le,
tammy jimenez,158.2122966,Tammy,Jimenez,true
jacqueline roberts,72.44160908,Jacqueline,Roberts,
cory johnson,269.9879659,Cory,Johnson,true
gina smith,204.1249301,Gina,Smith,true
andrew young,23.8482133,Andrew,Young,
christina cooper,242.3345351,Christina,Cooper,true
christina dennis,255.2324987,Christina,Dennis,true
jacob lambert,248.378095,Jacob,Lambert,true
tracy terry,267.3449415,Tracy,Terry,true
alex andrews,141.7399622,Alex,Andrews,true
steven gonzalez,258.2164079,Steven,Gonzalez,true
derrick knight,257.900432,Derrick,Knight,true
julie reyes,27.55699188,Julie,Reyes,
pamela haynes,145.3154059,Pamela,Haynes,true
wanda lewis,267.6969401,Wanda,Lewis,true
joshua parker,297.617291,Joshua,Parker,true
amanda parker,289.9987756,Amanda,Parker,true
charles williams,264.8310267,Charles,Williams,true
cynthia mclaughlin,279.6807375,Cynthia,Mclaughlin,true
nancy anderson,257.8418824,Nancy,Anderson,true
natasha simmons,147.8452377,Natasha,Simmons,true
kaitlyn hoffman,180.6350853,Kaitlyn,Hoffman,true
todd gutierrez,84.06291547,Todd,Gutierrez,
olivia allen,73.11528541,Olivia,Allen,
david stewart,33.31203541,David,Stewart,
joshua ortiz,228.8452035,Joshua,Ortiz,true
valerie fitzgerald,13.03466784,Valerie,Fitzgerald,
ryan herrera,39.37595375,Ryan,Herrera,
anthony matthews,295.2262615,Anthony,Matthews,true
kenneth hayes,182.0594573,Kenneth,Hayes,true
wesley rogers,226.5334433,Wesley,Rogers,true
andrew kirk,75.64498723,Andrew,Kirk,
david evans,131.532827,David,Evans,true
maria torres,177.4915629,Maria,Torres,true
maria young,248.5192117,Maria,Young,true
melissa vazquez,187.7734703,Melissa,Vazquez,true
alexander hensley,267.8714083,Alexander,Hensley,true
amber floyd,250.2248985,Amber,Floyd,true
jennifer stewart,142.7007353,Jennifer,Stewart,true
amanda smith,101.2162787,Amanda,Smith,true
adrienne clark,11.08950969,Adrienne,Clark,
danny hernandez,22.8441679,Danny,Hernandez,
sandra martinez,148.446361,Sandra,Martinez,true
rachel hill,111.382329,Rachel,Hill,true
kristen williams,23.02556071,Kristen,Williams,
chad griffith,270.6111799,Chad,Griffith,true
andrew dunlap,59.51185025,Andrew,Dunlap,
brooke mueller,192.643306,Brooke,Mueller,true
donna hooper,202.9012912,Donna,Hooper,true
ana quinn,156.9921087,Ana,Quinn,true
parker jones,140.9024855,Parker,Jones,true
rhonda baker,18.2293549,Rhonda,Baker,
george beck,126.4042022,George,Beck,true
nicole krause,231.4842066,Nicole,Krause,true
steven martin,224.3757179,Steven,Martin,true
edward little,272.4560779,Edward,Little,true
joel erickson,184.4242761,Joel,Erickson,true
matthew ross,173.3761679,Matthew,Ross,true
mary barrett,297.3640481,Mary,Barrett,true
johnathan tate,110.9234809,Johnathan,Tate,true
christopher miranda,106.9154992,Christopher,Miranda,true
rachel allen,76.94498476,Rachel,Allen,
nicole russell,34.87208893,Nicole,Russell,
kevin lewis,297.5480292,Kevin,Lewis,true
daniel coleman,194.109557,Daniel,Coleman,true
michelle davidson,298.4589688,Michelle,Davidson,true
kristi horton,203.1819536,Kristi,Horton,true
travis guerrero,206.731517,Travis,Guerrero,true
martin woodard,119.1296997,Martin,Woodard,true
david lucas,63.49714946,David,Lucas,
nicholas scott,208.8604324,Nicholas,Scott,true
nina hernandez,85.38033774,Nina,Hernandez,
michael todd,265.9593589,Michael,Todd,true
lisa chapman,219.2328699,Lisa,Chapman,true
gary ellis,289.8096478,Gary,Ellis,true
tina may,228.0695184,Tina,May,true
elizabeth elliott,26.87842489,Elizabeth,Elliott,
stephen palmer,77.85330327,Stephen,Palmer,
renee miller,65.24612823,Renee,Miller,
steven alvarez,145.9105007,Steven,Alvarez,true
michael johnson,181.6305355,Michael,Johnson,true
eric marks,18.07804368,Eric,Marks,
elizabeth jones,281.6819666,Elizabeth,Jones,true
rachel snyder,122.3069997,Rachel,Snyder,true
michelle franklin,172.3461009,Michelle,Franklin,true
monica kennedy,100.7075516,Monica,Kennedy,true
anita sandoval,104.1861143,Anita,Sandoval,true
gregory cox,44.54984575,Gregory,Cox,
joshua kelley,219.2658742,Joshua,Kelley,true
patricia bryant,61.72260067,Patricia,Bryant,
joshua wiggins,108.5350899,Joshua,Wiggins,true
william barton,116.7941571,William,Barton,true
travis huynh,59.86289454,Travis,Huynh,
kathy newman,202.4032012,Kathy,Newman,true
susan davis,239.339412,Susan,Davis,true
ashley dyer,127.1788691,Ashley,Dyer,true
becky schroeder,91.95816672,Becky,Schroeder,
miguel castaneda,107.6992952,Miguel,Castaneda,true
russell savage,11.01432766,Russell,Savage,
jamie orr,4.934801889,Jamie,Orr,
paul caldwell,81.00794404,Paul,Caldwell,
maureen jackson,176.4318357,Maureen,Jackson,true
ashley jones,42.98572147,Ashley,Jones,
corey byrd,207.3540783,Corey,Byrd,true
heather walter,85.49699375,Heather,Walter,
kenneth daniels,1.107358192,Kenneth,Daniels,
sarah hunter,20.6649796,Sarah,Hunter,
cassandra lopez,28.21521256,Cassandra,Lopez,
rachel davis,83.85219446,Rachel,Davis,
john hensley,87.44402364,John,Hensley,
albert collins,80.46578569,Albert,Collins,
danielle winters,62.76774284,Danielle,Winters,
anne flowers,98.59394176,Anne,Flowers,
morgan johnson,251.5569099,Morgan,Johnson,true
kevin williams,60.66821299,Kevin,Williams,
heather rodgers,276.8064925,Heather,Rodgers,true
olivia myers,138.1020394,Olivia,Myers,true
dawn medina,176.2478847,Dawn,Medina,true
robyn gould,108.9760452,Robyn,Gould,true
caleb obrien,292.8841826,Caleb,Obrien,true
caitlin flores,46.93971743,Caitlin,Flores,
robert merritt,141.9416092,Robert,Merritt,true
anthony vance,81.66074597,Anthony,Vance,
kimberly martin,31.89275277,Kimberly,Martin,
john wallace,285.4801624,John,Wallace,true
melissa hanson,278.7597457,Melissa,Hanson,true
courtney fowler,99.61923779,Courtney,Fowler,
clifford hardin,16.56770651,Clifford,Hardin,
krystal barr,269.0159085,Krystal,Barr,true
renee lee,254.2564656,Renee,Lee,true
stephanie may,215.1304938,Stephanie,May,true
courtney davenport,270.5632141,Courtney,Davenport,true
blake jimenez,77.1886167,Blake,Jimenez,
william ellis,2.553366476,William,Ellis,
curtis holloway,199.4445467,Curtis,Holloway,true
joseph reynolds,151.8068287,Joseph,Reynolds,true
mary webb,82.69452246,Mary,Webb,
brittney peterson,245.2113294,Brittney,Peterson,true
christopher hale,260.22848,Christopher,Hale,true
anthony monroe,291.3758312,Anthony,Monroe,true
donna weiss,198.98808,Donna,Weiss,true
dwayne bailey,196.2244826,Dwayne,Bailey,true
tami ward,125.217765,Tami,Ward,true
anthony klein,287.564915,Anthony,Klein,true
amber rivera,149.4532584,Amber,Rivera,true
natasha jones,43.01123836,Natasha,Jones,
stefanie bradford,186.0758806,Stefanie,Bradford,true
james blair,160.1692139,James,Blair,true
tyler lambert,252.3315023,Tyler,Lambert,true
angela smith,165.0046712,Angela,Smith,true
shelley graves,220.3180231,Shelley,Graves,true
kathryn silva,239.5204278,Kathryn,Silva,true
john mclean,298.5790638,John,Mclean,true
kimberly hunter,174.1938236,Kimberly,Hunter,true
brandi price,176.5209221,Brandi,Price,true
jason anderson,269.5290014,Jason,Anderson,true
robin carrillo,28.29813276,Robin,Carrillo,
amanda david,155.7676832,Amanda,David,true
katie shields,151.1105076,Katie,Shields,true
amanda levine,198.4845614,Amanda,Levine,true
victoria price,131.7706201,Victoria,Price,true
timothy crosby,229.8655586,Timothy,Crosby,true
ian brown,170.2616196,Ian,Brown,true
jeremy kidd,215.0620455,Jeremy,Kidd,true
john williams,95.48721878,John,Williams,
christopher gilbert,239.634395,Christopher,Gilbert,true
brandon ramirez,160.1950881,Brandon,Ramirez,true
andrew robles,294.2059886,Andrew,Robles,true
donald logan,18.59412487,Donald,Logan,
jacqueline bishop,207.7790724,Jacqueline,Bishop,true
julie martin,72.59702979,Julie,Martin,
daniel cameron,117.6100556,Daniel,Cameron,true
dana lloyd,288.2935652,Dana,Lloyd,true
robert collins,149.3693299,Robert,Collins,true
tracy douglas,113.0087773,Tracy,Douglas,true
david reeves,65.80388482,David,Reeves,
beth friedman,136.0122497,Beth,Friedman,true
david garcia,218.3201132,David,Garcia,true
kelly townsend,272.9462908,Kelly,Townsend,true
tony bartlett,110.48956,Tony,Bartlett,true
jennifer warren,262.7408779,Jennifer,Warren,true
jerry li,73.52087639,Jerry,Li,
timothy williams,172.2153472,Timothy,Williams,true
lisa sanchez,11.65443529,Lisa,Sanchez,
logan goodman,211.6349344,Logan,Goodman,true
kerri thomas,64.79736182,Kerri,Thomas,
kelli harris,150.0876258,Kelli,Harris,true
david price,144.7795546,David,Price,true
nicole maddox,179.3215908,Nicole,Maddox,true
joy morgan,258.148093,Joy,Morgan,true
phillip vasquez,52.90285643,Phillip,Vasquez,
arthur dawson,77.9648108,Arthur,Dawson,
emily mccann,152.0024119,Emily,Mccann,true
mark osborne,0.071071613,Mark,Osborne,
jeff mata,100.1488937,Jeff,Mata,true
haley garcia,221.0018453,Haley,Garcia,true
victoria obrien,73.35304436,Victoria,Obrien,
meagan thomas,236.8697082,Meagan,Thomas,true
lori rocha,94.21973102,Lori,Rocha,
kimberly banks,57.39489757,Kimberly,Banks,
kaitlyn shaw,284.0167735,Kaitlyn,Shaw,true
clayton brooks,272.9481027,Clayton,Brooks,true
regina hartman,53.56001977,Regina,Hartman,
sergio sanders,113.1012864,Sergio,Sanders,true
jesse hawkins,188.0871266,Jesse,Hawkins,true
casey gomez,49.27771271,Casey,Gomez,
julie webb,73.68706016,Julie,Webb,
lauren martinez,115.3610497,Lauren,Martinez,true
christopher barker,78.07072162,Christopher,Barker,
miss kimberly williams,101.8146007,Miss,Kimberly,true
lisa wright,244.5360864,Lisa,Wright,true
scott wilkinson,171.6175678,Scott,Wilkinson,true
andrew allen,85.27743125,Andrew,Allen,
corey gay,256.2701529,Corey,Gay,true
justin jackson,274.4989244,Justin,Jackson,true
paul lee,160.5166456,Paul,Lee,true
kayla rodriguez,178.034296,Kayla,Rodriguez,true
james nash,280.9802834,James,Nash,true
patricia scott,73.22385446,Patricia,Scott,
sara mejia,141.5549843,Sara,Mejia,true
kristopher long,174.1582432,Kristopher,Long,true
robert acosta,179.9778836,Robert,Acosta,true
sonya lee,9.422817229,Sonya,Lee,
donald dorsey,272.0675969,Donald,Dorsey,true
patricia hernandez,92.91563119,Patricia,Hernandez,
gina lopez,43.46420884,Gina,Lopez,
morgan dominguez,185.0093342,Morgan,Dominguez,true
christina wood,271.9638603,Christina,Wood,true
ruth compton,123.5974327,Ruth,Compton,true
tonya simmons,39.68519351,Tonya,Simmons,
jill perez,296.4516001,Jill,Perez,true
linda singleton,97.26210507,Linda,Singleton,
david lamb,229.3809017,David,Lamb,true
jared jones,183.7672152,Jared,Jones,true
samuel vasquez,105.553367,Samuel,Vasquez,true
joshua gibson,139.8318272,Joshua,Gibson,true
jacob peterson,19.5029752,Jacob,Peterson,
elizabeth burns,154.9702285,Elizabeth,Burns,true
samuel clark,163.3011684,Samuel,Clark,true
william adams,136.4293456,William,Adams,true
joshua jordan,107.5445103,Joshua,Jordan,true
ashley white,3.307785199,Ashley,White,
diana gonzalez,94.89313803,Diana,Gonzalez,
daniel rodriguez,91.19455588,Daniel,Rodriguez,
jason gould,209.4170595,Jason,Gould,true
johnathan mccann,174.2921127,Johnathan,Mccann,true
karen rogers,120.4264623,Karen,Rogers,true
bryan garcia,121.8672359,Bryan,Garcia,true
linda murphy,55.4381584,Linda,Murphy,
dustin horn,26.66445221,Dustin,Horn,
jeffrey baker,150.3259891,Jeffrey,Baker,true
charles gallagher,207.0351013,Charles,Gallagher,true
elizabeth jensen,70.30325776,Elizabeth,Jensen,
linda holland,87.0578622,Linda,Holland,
robert ferguson,24.06285712,Robert,Ferguson,
sheila schaefer,52.3692824,Sheila,Schaefer,
michael huffman,60.67317843,Michael,Huffman,
ronald sweeney,37.73410229,Ronald,Sweeney,
elizabeth murphy,33.4013386,Elizabeth,Murphy,
kara burns,114.9141478,Kara,Burns,true
mike pruitt,21.64944413,Mike,Pruitt,
brittney greer,116.3213938,Brittney,Greer,true
katelyn roman,231.4220811,Katelyn,Roman,true
troy moore,198.1157921,Troy,Moore,true
james roy,250.6387173,James,Roy,true
jacob butler,146.7129815,Jacob,Butler,true
sean morgan,34.5166577,Sean,Morgan,
barbara david,139.2144513,Barbara,David,true
cathy phillips,293.9280651,Cathy,Phillips,true
brianna harrington,275.8902644,Brianna,Harrington,true
lauren brown,107.2840553,Lauren,Brown,true
brent hill,155.4804132,Brent,Hill,true
christina sanchez,25.06151921,Christina,Sanchez,
jennifer howell,245.2828464,Jennifer,Howell,true
jennifer case,46.86140378,Jennifer,Case,
michael simpson,247.8797149,Michael,Simpson,true
alexis munoz,154.9697001,Alexis,Munoz,true
alexander simpson,207.4130926,Alexander,Simpson,true
donna nelson,131.8384172,Donna,Nelson,true
charles hayes,110.9327547,Charles,Hayes,true
lisa peterson,214.7325612,Lisa,Peterson,true
brittany johnson,169.7270812,Brittany,Johnson,true
stephen walters,236.3507971,Stephen,Walters,true
bryan gardner,225.7370291,Bryan,Gardner,true
rebecca walker,203.1899469,Rebecca,Walker,true
lauren warren,13.24921948,Lauren,Warren,
tony turner,190.7354321,Tony,Turner,true
robin valdez,130.8072016,Robin,Valdez,true
danielle mack,124.523751,Danielle,Mack,true
patrick graves,43.33068257,Patrick,Graves,
lori gonzalez,237.884169,Lori,Gonzalez,true
sean kelly,56.54507827,Sean,Kelly,
daniel taylor,65.79776863,Daniel,Taylor,
richard cherry,65.12505015,Richard,Cherry,
veronica trevino,202.1990317,Veronica,Trevino,true
laura russell,153.7564191,Laura,Russell,true
bob williams,28.21645052,Bob,Williams,
dustin marsh,93.41976123,Dustin,Marsh,
christina davis,251.8958021,Christina,Davis,true
justin vazquez,73.85945588,Justin,Vazquez,
ruth kim,60.60559354,Ruth,Kim,
neil wagner,101.5012946,Neil,Wagner,true
mary torres,47.2886037,Mary,Torres,
david sanchez,298.6335461,David,Sanchez,true
patrick castillo,204.6004819,Patrick,Castillo,true
catherine reyes,146.8618942,Catherine,Reyes,true
eric singleton,184.9067935,Eric,Singleton,true
scott king,135.904919,Scott,King,true
christopher powers,88.69607204,Christopher,Powers,
tony johnson,51.04572168,Tony,Johnson,
kevin ramsey,79.27435709,Kevin,Ramsey,
richard robinson,258.8713139,Richard,Robinson,true
rebecca bradley,136.4250039,Rebecca,Bradley,true
mark mullins,289.9913205,Mark,Mullins,true
benjamin kelley,123.6669956,Benjamin,Kelley,true
kimberly hamilton,141.2074355,Kimberly,Hamilton,true
theresa carrillo,199.7745689,Theresa,Carrillo,true
dustin campbell,41.2627657,Dustin,Campbell,
sandy thompson,122.9729804,Sandy,Thompson,true
tara griffith,54.81674785,Tara,Griffith,
maria jones,108.7366837,Maria,Jones,true
rick eaton,112.4565435,Rick,Eaton,true
robert burgess,270.5676009,Robert,Burgess,true
sheryl paul,127.9901007,Sheryl,Paul,true
tammy blackburn,28.92832672,Tammy,Blackburn,
melissa kline,91.0970331,Melissa,Kline,
john mcbride,120.2409057,John,Mcbride,true
christine moss,144.4395046,Christine,Moss,true
juan serrano,117.7260631,Juan,Serrano,true
steven stevenson,281.4542012,Steven,Stevenson,true
dalton johnson,182.0963503,Dalton,Johnson,true
angel owen,195.9720256,Angel,Owen,true
jason flores,171.8152151,Jason,Flores,true
edward lee,29.32858751,Edward,Lee,
denise smith,218.955441,Denise,Smith,true
karen park,222.357139,Karen,Park,true
lori gregory,220.8334884,Lori,Gregory,true
denise keller,298.930262,Denise,Keller,true
melissa johnson,287.7718811,Melissa,Johnson,true
brian green,46.00283809,Brian,Green,
nicholas franco,289.9925434,Nicholas,Franco,true
rachel delgado,283.0686564,Rachel,Delgado,true
stephanie cline,108.9576631,Stephanie,Cline,true
theresa dominguez,68.65440996,Theresa,Dominguez,
