name,price,first_name,last_name,above_100
jeffrey orr,259.2463398,Jeffrey,Orr,true
lisa snyder,247.3827006,Lisa,Snyder,true
curtis daniels,43.41292958,Curtis,Daniels,
jessica coleman,31.31181496,Jessica,Coleman,
mason turner,176.3348796,Mason,Turner,true
jessica lee,118.6279975,Jessica,Lee,true
mary morris,102.8892802,Mary,Morris,true
desiree pham,268.0409641,Desiree,Pham,true
melanie park,172.17628,Melanie,Park,true
michelle harmon,122.2488338,Michelle,Harmon,true
brandon coleman,152.8992178,Brandon,Coleman,true
anthony fletcher,190.2763967,Anthony,Fletcher,true
martin allen,244.4615079,Martin,Allen,true
jason mcdaniel,262.5172702,Jason,Mcdaniel,true
travis wilkins,241.2357224,Travis,Wilkins,true
ashlee boyd,200.4824641,Ashlee,Boyd,true
victoria valdez,92.70640352,Victoria,Valdez,
patrick williams,133.3841679,Patrick,Williams,true
johnathan edwards,50.318425500000004,Johnathan,Edwards,
daniel chambers,49.70676439,Daniel,Chambers,
alexandra austin,154.6325282,Alexandra,Austin,true
ryan garcia,255.7396284,Ryan,Garcia,true
angela mitchell,210.28316780000003,Angela,Mitchell,true
joseph navarro,222.10398130000002,Joseph,Navarro,true
christina nunez,181.08014619999997,Christina,Nunez,true
derrick sanchez,240.62223070000002,Derrick,Sanchez,true
angela ruiz,29.32475614,Angela,Ruiz,
gregory mitchell,222.9774745,Gregory,Mitchell,true
ashley taylor,225.4311621,Ashley,Taylor,true
david weaver,132.9876433,David,Weaver,true
michael becker,202.3464775,Michael,Becker,true
bryan lewis,149.7973081,Bryan,Lewis,true
james villegas,57.00067131,James,Villegas,
samuel alvarado,134.2274456,Samuel,Alvarado,true
gregory foster,67.62527961,Gregory,Foster,
jimmy martin,55.81887267,Jimmy,Martin,
emily wilson,265.9112018,Emily,Wilson,true
mark olsen,88.34406778,Mark,Olsen,
madeline jones,49.46777753,Madeline,Jones,
tammy becker,69.55129904,Tammy,Becker,
christine ellis,23.766816100000003,Christine,Ellis,
justin mcdowell,293.78311549999995,Justin,Mcdowell,true
michael cook,187.57188359999998,Michael,Cook,true
jesse johnson,275.14410499999997,Jesse,Johnson,true
steven huber,268.0361435,Steven,Huber,true
aimee brown,209.7419023,Aimee,Brown,true
melinda morris,125.97650490000001,Melinda,Morris,true
michael nichols,233.1710921,Michael,Nichols,true
amanda rodriguez,220.9846182,Amanda,Rodriguez,true
christina wilson,31.71402031,Christina,Wilson,
karen hughes,253.2618499,Karen,Hughes,true
michael dorsey,166.9866827,Michael,Dorsey,true
alyssa salinas,190.59093430000001,Alyssa,Salinas,true
donald mason,119.8983007,Donald,Mason,true
amanda mclaughlin,209.18799319999997,Amanda,Mclaughlin,true
robert herman,141.1764355,Robert,Herman,true
tina suarez,163.1416394,Tina,Suarez,true
james myers,61.51331838,James,Myers,
destiny morris,148.2100335,Destiny,Morris,true
dean sullivan,247.14210519999997,Dean,Sullivan,true
joseph lester,158.58980449999999,Joseph,Lester,true
andrew serrano,75.38529002,Andrew,Serrano,
joel alvarez,250.5272062,Joel,Alvarez,true
antonio baker,128.1110253,Antonio,Baker,true
cindy padilla,222.8448636,Cindy,Padilla,true
ryan huerta,22.97106727,Ryan,Huerta,
john stein,93.68171884,John,Stein,
joshua macias,87.41940543,Joshua,Macias,
kevin walsh,122.02960700000001,Kevin,Walsh,true
stuart daniels,29.76771872,Stuart,Daniels,
nathan white,13.59591045,Nathan,White,
matthew thompson,282.74916410000003,Matthew,Thompson,true
kenneth knox,119.4441946,Kenneth,Knox,true
steve mitchell,172.1064114,Steve,Mitchell,true
craig hendricks,261.6839602,Craig,Hendricks,true
katherine padilla,207.174803,Katherine,Padilla,true
ricky kerr,48.79974033,Ricky,Kerr,
maria rodriguez,16.09754651,Maria,Rodriguez,
john booker,226.23580189999998,John,Booker,true
jeffrey nguyen,191.35725,Jeffrey,Nguyen,true
jennifer jackson,54.60637352,Jennifer,Jackson,
karen ruiz,291.7009641,Karen,Ruiz,true
jeffrey rodriguez,257.0114358,Jeffrey,Rodriguez,true
andrew garrett,243.3434991,Andrew,Garrett,true
gloria aguilar,246.12387900000002,Gloria,Aguilar,true
melissa allison,264.5802388,Melissa,Allison,true
amber haynes,221.18286,Amber,Haynes,true
william jones,63.46431006,William,Jones,
steven morton,3.222866321,Steven,Morton,
kathy erickson,104.80260129999999,Kathy,Erickson,true
tammy miller,241.03400950000002,Tammy,Miller,true
steven hill,237.8650125,Steven,Hill,true
gregory carr,103.9623567,Gregory,Carr,true
elizabeth vega,240.6707864,Elizabeth,Vega,true
samuel shields,116.05347330000001,Samuel,Shields,true
jon mcmillan,33.16746226,Jon,Mcmillan,
heather simpson,283.68109019999997,Heather,Simpson,true
ashley duncan,196.96823659999998,Ashley,Duncan,true
matthew kim,188.6038146,Matthew,Kim,true
nicole anderson,281.71879049999995,Nicole,Anderson,true
andrew conley,161.1974791,Andrew,Conley,true
joshua jones,284.30003819999996,Joshua,Jones,true
megan frederick,286.53288189999995,Megan,Frederick,true
shawn yang,66.80153798,Shawn,Yang,
jennifer cruz,136.10305659999997,Jennifer,Cruz,true
jerry lewis,116.5647115,Jerry,Lewis,true
gerald hall,165.7863419,Gerald,Hall,true
lisa williams,151.7382706,Lisa,Williams,true
austin dougherty,159.1601399,Austin,Dougherty,true
tiffany khan,180.7098851,Tiffany,Khan,true
bradley hanson,163.873575,Bradley,Hanson,true
debra lee,7.628367945,Debra,Lee,
juan ellison,114.5479402,Juan,Ellison,true
alexander knight,83.2140554,Alexander,Knight,
kristy johnson,53.28332252,Kristy,Johnson,
micheal castro,252.68362340000002,Micheal,Castro,true
scott dunn,285.4456877,Scott,Dunn,true
tyler johnson,94.73063095,Tyler,Johnson,
daniel alexander,174.9467362,Daniel,Alexander,true
jennifer powell,245.40014,Jennifer,Powell,true
joseph cross,34.92207275,Joseph,Cross,
stacy wright,60.60246858,Stacy,Wright,
jennifer sosa,209.1023241,Jennifer,Sosa,true
joel myers,64.85581509,Joel,Myers,
charles hall,55.60324358,Charles,Hall,
jennifer ward,230.34582090000004,Jennifer,Ward,true
courtney jones,177.78737130000002,Courtney,Jones,true
ashley sanders,10.16997317,Ashley,Sanders,
monica thomas,248.86284819999997,Monica,Thomas,true
stacey johnston,29.29713703,Stacey,Johnston,
matthew fisher,256.4910536,Matthew,Fisher,true
stephen caldwell,90.13948262,Stephen,Caldwell,
amanda allen,252.7245451,Amanda,Allen,true
reginald wheeler,187.47169240000002,Reginald,Wheeler,true
michael mckee,108.49853490000001,Michael,Mckee,true
elizabeth richard,291.6208208,Elizabeth,Richard,true
roy park,260.10671940000003,Roy,Park,true
alexander hampton,163.4734673,Alexander,Hampton,true
lisa smith,107.39945060000001,Lisa,Smith,true
brian peters,160.48893049999998,Brian,Peters,true
brittany king,192.22940069999999,Brittany,King,true
james fuller,299.4742195,James,Fuller,true
kevin hernandez,268.3482239,Kevin,Hernandez,true
jason sanders,279.41068789999997,Jason,Sanders,true
charles garcia,28.70450704,Charles,Garcia,
laura martin,127.6841221,Laura,Martin,true
joel aguilar,217.00834680000003,Joel,Aguilar,true
gina simmons,297.3098769,Gina,Simmons,true
william white,119.6532362,William,White,true
matthew odonnell,167.1080615,Matthew,Odonnell,true
sara barnett,248.5900599,Sara,Barnett,true
stephanie charles,134.0241038,Stephanie,Charles,true
steven barrett,298.1119629,Steven,Barrett,true
margaret buckley,289.2707827,Margaret,Buckley,true
jesus fisher,160.36012,Jesus,Fisher,true
walter wiggins,129.9098605,Walter,Wiggins,true
travis stone,197.18416509999997,Travis,Stone,true
jonathan castro,238.5105965,Jonathan,Castro,true
richard carroll,92.49342137,Richard,Carroll,
joshua tapia,70.45020144,Joshua,Tapia,
ashley wright,76.43870413,Ashley,Wright,
karen smith,23.21067191,Karen,Smith,
kathryn oconnell,126.4118798,Kathryn,Oconnell,true
sarah wagner,215.31801069999997,Sarah,Wagner,true
sheryl baker,164.4894086,Sheryl,Baker,true
lisa scott,148.53717360000002,Lisa,Scott,true
tamara mason,12.72067225,Tamara,Mason,
stephen perez,258.4584762,Stephen,Perez,true
michelle fletcher,98.23209773,Michelle,Fletcher,
krystal bell,105.686706,Krystal,Bell,true
maureen davis,131.3180759,Maureen,Davis,true
ashley morris,60.79234267,Ashley,Morris,
felicia hammond,126.39656869999999,Felicia,Hammond,true
ronald harper,30.25918404,Ronald,Harper,
carol murphy,278.40085189999996,Carol,Murphy,true
cody marquez,74.6976087,Cody,Marquez,
kiara bishop,213.15195930000004,Kiara,Bishop,true
jesse moss,160.0214752,Jesse,Moss,true
maria mcdonald,212.9854098,Maria,Mcdonald,true
john murphy,21.29303319,John,Murphy,
patricia turner,253.64942909999996,Patricia,Turner,true
reginald martinez,260.9501201,Reginald,Martinez,true
stephanie brewer,46.43427453,Stephanie,Brewer,
kimberly cooper,223.6248014,Kimberly,Cooper,true
vickie stuart,99.05905827,Vickie,Stuart,
louis williams,114.4329354,Louis,Williams,true
anthony tapia,183.36346709999998,Anthony,Tapia,true
devin pugh,162.5232565,Devin,Pugh,true
sara brown,157.8131238,Sara,Brown,true
tanya gonzales,27.83669992,Tanya,Gonzales,
nicole thomas,0.8279421990000001,Nicole,Thomas,
william ward,266.28455069999995,William,Ward,true
ashley cooper,69.44262108,Ashley,Cooper,
aaron williams,107.65388229999999,Aaron,Williams,true
michael russell,274.03846469999996,Michael,Russell,true
heather robinson,12.94184911,Heather,Robinson,
rick fritz,69.17701509,Rick,Fritz,
michael hill,264.88777769999996,Michael,Hill,true
ethan garcia,185.9409439,Ethan,Garcia,true
hector yates,10.42055504,Hector,Yates,
brandon willis,24.06700478,Brandon,Willis,
holly parker,277.6591294,Holly,Parker,true
karen herring,116.91661200000001,Karen,Herring,true
michael smith,33.44799229,Michael,Smith,
shawna andrews,274.73445130000005,Shawna,Andrews,true
ruben lee,10.15776929,Ruben,Lee,
jennifer taylor,60.77952648,Jennifer,Taylor,
veronica obrien,212.68359869999998,Veronica,Obrien,true
crystal bryant,148.714562,Crystal,Bryant,true
lori guerrero,177.2928698,Lori,Guerrero,true
adam silva,204.4841277,Adam,Silva,true
jose mcbride,42.89423532,Jose,Mcbride,
ernest simon,12.848450699999999,Ernest,Simon,
dana hernandez,164.5007659,Dana,Hernandez,true
lisa hopkins,269.1158361,Lisa,Hopkins,true
cory riley,104.31956020000001,Cory,Riley,true
danny davenport,263.7355581,Danny,Davenport,true
zachary day,259.7307972,Zachary,Day,true
amanda bernard,240.51258109999998,Amanda,Bernard,true
michelle lopez,123.5572597,Michelle,Lopez,true
molly hodges,122.942149,Molly,Hodges,true
tara dudley,190.27811210000002,Tara,Dudley,true
keith walsh,229.3224534,Keith,Walsh,true
matthew barrett,203.4492239,Matthew,Barrett,true
leslie pierce,293.9357336,Leslie,Pierce,true
jonathon marsh,215.0848449,Jonathon,Marsh,true
kristin dillon,249.641034,Kristin,Dillon,true
lauren harris,110.41880479999999,Lauren,Harris,true
sean morales,236.93695099999997,Sean,Morales,true
stephanie pierce,184.6969693,Stephanie,Pierce,true
amanda parker,265.7538269,Amanda,Parker,true
patrick johnson,195.188147,Patrick,Johnson,true
jeffrey lowery,105.54211869999999,Jeffrey,Lowery,true
bethany morales,35.32101518,Bethany,Morales,
andrea dennis,175.20050780000003,Andrea,Dennis,true
john mendoza,262.79525409999997,John,Mendoza,true
kevin campos,140.35154599999998,Kevin,Campos,true
katie parks,235.7672262,Katie,Parks,true
robert johnson,249.5967381,Robert,Johnson,true
lucas graham,93.13959296,Lucas,Graham,
evan anderson,261.9463998,Evan,Anderson,true
donna pineda,190.63114480000002,Donna,Pineda,true
connie berger,141.89253480000002,Connie,Berger,true
todd jordan,149.257265,Todd,Jordan,true
arthur hogan,214.16060040000002,Arthur,Hogan,true
allison baxter,150.4414677,Allison,Baxter,true
connie rogers,115.2425186,Connie,Rogers,true
erin berger,42.1905731,Erin,Berger,
christina schneider,195.3549273,Christina,Schneider,true
jeremy krueger,34.08457452,Jeremy,Krueger,
michael bailey,126.9175521,Michael,Bailey,true
nancy wood,87.0005467,Nancy,Wood,
ruben wise,236.16259359999998,Ruben,Wise,true
robert thomas,1.175426149,Robert,Thomas,
heidi elliott,202.76768149999998,Heidi,Elliott,true
colleen barnes,112.4460675,Colleen,Barnes,true
evan stephens,16.31834351,Evan,Stephens,
yvonne terrell,253.6670795,Yvonne,Terrell,true
david cooper,190.2239465,David,Cooper,true
philip hudson,74.56003818,Philip,Hudson,
ryan miller,224.3280539,Ryan,Miller,true
sierra mcdaniel,28.43344697,Sierra,Mcdaniel,
michelle benson,103.48797950000001,Michelle,Benson,true
anthony spencer,97.00705418,Anthony,Spencer,
brandon harrison,186.4647297,Brandon,Harrison,true
kayla mendoza,49.49263966,Kayla,Mendoza,
wendy smith,22.96637075,Wendy,Smith,
leslie diaz,200.9823949,Leslie,Diaz,true
robert austin,18.7403859,Robert,Austin,
grant snyder,31.61132475,Grant,Snyder,
lisa tucker,10.85501411,Lisa,Tucker,
joseph mcintyre,40.61343114,Joseph,Mcintyre,
cynthia crawford,163.98635359999997,Cynthia,Crawford,true
debra reeves,264.5385546,Debra,Reeves,true
brandi jenkins,75.80811688,Brandi,Jenkins,
richard terry,57.09148172,Richard,Terry,
laura adams,79.97823475,Laura,Adams,
jeffery coleman,160.21778490000003,Jeffery,Coleman,true
james wright,197.59424740000003,James,Wright,true
michael baird,27.36696414,Michael,Baird,
andrea campbell,102.862813,Andrea,Campbell,true
melissa donaldson,299.04218060000005,Melissa,Donaldson,true
debra brown,197.13953999999998,Debra,Brown,true
jesse flores,55.22621765,Jesse,Flores,
keith white,96.4713786,Keith,White,
amy haynes,23.77645827,Amy,Haynes,
nicole watson,62.17613483,Nicole,Watson,
danny bennett,259.6518499,Danny,Bennett,true
isabel young,215.7325161,Isabel,Young,true
rebecca guzman,125.2388105,Rebecca,Guzman,true
jason robinson,15.26988999,Jason,Robinson,
jason carpenter,244.40025519999998,Jason,Carpenter,true
teresa warren,12.73833171,Teresa,Warren,
tammy berg,14.18425361,Tammy,Berg,
john roberts,217.000161,John,Roberts,true
allison sloan,222.7228909,Allison,Sloan,true
hannah jones,135.3119207,Hannah,Jones,true
gina perez,52.41984972,Gina,Perez,
jennifer wilson,278.3035455,Jennifer,Wilson,true
donald brown,174.51103730000003,Donald,Brown,true
brianna thomas,109.76491429999999,Brianna,Thomas,true
jeffery hicks,40.80233964,Jeffery,Hicks,
kristi barrera,111.23573200000001,Kristi,Barrera,true
ashley hall,11.00738203,Ashley,Hall,
william ross,246.7988508,William,Ross,true
sharon rogers,269.64452919999997,Sharon,Rogers,true
samantha reyes,285.11858989999996,Samantha,Reyes,true
jesse brown,223.73859339999998,Jesse,Brown,true
sharon carroll,259.0247174,Sharon,Carroll,true
julia mueller,179.24005480000002,Julia,Mueller,true
amanda adams,95.53072617,Amanda,Adams,
luis beck,196.94787140000003,Luis,Beck,true
gary ryan,103.3722476,Gary,Ryan,true
carrie nelson,39.62851606,Carrie,Nelson,
dustin cohen,134.88395549999998,Dustin,Cohen,true
jacob hood,223.0015524,Jacob,Hood,true
john wright,23.16382223,John,Wright,
andrew hansen,118.94502150000001,Andrew,Hansen,true
tracy charles,219.71924930000003,Tracy,Charles,true
teresa kane,72.66856659,Teresa,Kane,
steve chavez,17.45069578,Steve,Chavez,
heather miller,279.6719453,Heather,Miller,true
kevin carter,268.6486624,Kevin,Carter,true
alec davis,196.50126609999998,Alec,Davis,true
david mitchell,65.46654262,David,Mitchell,
janet ramsey,110.33495719999999,Janet,Ramsey,true
joe clark,159.2907416,Joe,Clark,true
jared stephens,187.1385115,Jared,Stephens,true
ernest fisher,167.73470559999998,Ernest,Fisher,true
heather anderson,54.28141313,Heather,Anderson,
robert white,64.13545631,Robert,White,
brenda gonzales,246.2889222,Brenda,Gonzales,true
brandon johnson,64.2705519,Brandon,Johnson,
julia price,102.1863472,Julia,Price,true
bethany keller,23.3006676,Bethany,Keller,
andrew hughes,259.53141189999997,Andrew,Hughes,true
kevin cook,205.67826399999998,Kevin,Cook,true
jessica lloyd,182.7867866,Jessica,Lloyd,true
tiffany mathews,255.389612,Tiffany,Mathews,true
brenda orr,164.10284030000003,Brenda,Orr,true
raymond bryant,203.9194426,Raymond,Bryant,true
cynthia hill,18.00711682,Cynthia,Hill,
brenda martin,137.0769406,Brenda,Martin,true
morgan martin,30.24532805,Morgan,Martin,
kelly jones,174.76100060000002,Kelly,Jones,true
garrett cortez,82.15377847,Garrett,Cortez,
sean munoz,176.29864750000002,Sean,Munoz,true
jennifer kennedy,86.27560550000001,Jennifer,Kennedy,
ryan rogers,295.54824229999997,Ryan,Rogers,true
mary moore,121.54779270000002,Mary,Moore,true
kimberly gomez,92.76134992,Kimberly,Gomez,
gregory russell,249.1170454,Gregory,Russell,true
jenna conway,269.73996989999995,Jenna,Conway,true
paula taylor,146.3702895,Paula,Taylor,true
sherry davis,75.46719838,Sherry,Davis,
angela pope,87.0866185,Angela,Pope,
alicia petersen,40.53590012,Alicia,Petersen,
jerry castillo,95.92622912,Jerry,Castillo,
mary hernandez,60.47897749,Mary,Hernandez,
jessica morton,70.52882232,Jessica,Morton,
derrick lane,178.27598500000002,Derrick,Lane,true
jennifer daniels,50.86728212,Jennifer,Daniels,
troy taylor,257.7863815,Troy,Taylor,true
travis dixon,280.80808039999994,Travis,Dixon,true
ana garcia,186.2836961,Ana,Garcia,true
robin johns,223.81398419999996,Robin,Johns,true
jacqueline campbell,216.8275543,Jacqueline,Campbell,true
sonya oconnor,207.8371821,Sonya,Oconnor,true
timothy simmons,12.36549766,Timothy,Simmons,
nicholas davenport,204.874313,Nicholas,Davenport,true
ashley norris,190.98113759999998,Ashley,Norris,true
stephanie ferguson,176.4478201,Stephanie,Ferguson,true
stephen gibson,281.92735580000004,Stephen,Gibson,true
pamela flores,267.4502766,Pamela,Flores,true
alexandra marshall,120.3599835,Alexandra,Marshall,true
cynthia burns,251.25629890000002,Cynthia,Burns,true
vincent robles,88.95926153,Vincent,Robles,
richard randall,153.80030449999998,Richard,Randall,true
lisa christian,61.6355412,Lisa,Christian,
robert butler,136.8308956,Robert,Butler,true
wendy nelson,225.8217721,Wendy,Nelson,true
melinda wang,160.0017419,Melinda,Wang,true
jasmine ramsey,105.79826409999998,Jasmine,Ramsey,true
lori wilson,293.5021497,Lori,Wilson,true
jacob marks,142.1962704,Jacob,Marks,true
michael smith,251.45055930000004,Michael,Smith,true
thomas mata,55.93532487,Thomas,Mata,
laura ramos,93.29236862,Laura,Ramos,
sean white,240.5499275,Sean,White,true
nathaniel martin,67.5746927,Nathaniel,Martin,
richard jones,9.800347835,Richard,Jones,
william beltran,93.86267343,William,Beltran,
joshua beard,155.0016551,Joshua,Beard,true
isabel schmidt,151.7884437,Isabel,Schmidt,true
albert jefferson,7.324849522,Albert,Jefferson,
cynthia cannon,190.48119680000002,Cynthia,Cannon,true
ryan miller,185.5386897,Ryan,Miller,true
thomas lyons,81.89970365,Thomas,Lyons,
michael silva,274.019123,Michael,Silva,true
donna hill,72.13647466,Donna,Hill,
marcus fisher,67.45343443,Marcus,Fisher,
dale williams,286.26160530000004,Dale,Williams,true
adam smith,61.98255031,Adam,Smith,
jason fritz,48.06669667,Jason,Fritz,
ann williams,124.7300315,Ann,Williams,true
roberta hebert,69.11214832,Roberta,Hebert,
mallory bennett,97.11298942,Mallory,Bennett,
jamie bowman,221.71375409999996,Jamie,Bowman,true
robert rodriguez,58.69922245,Robert,Rodriguez,
brenda martinez,100.915405,Brenda,Martinez,true
jonathan lowery,95.98905914,Jonathan,Lowery,
joshua gordon,81.34162271,Joshua,Gordon,
jessica ferguson,121.81775790000002,Jessica,Ferguson,true
christopher lee,16.01949687,Christopher,Lee,
carlos powell,136.4061935,Carlos,Powell,true
michael white,296.8779782,Michael,White,true
melissa patel,222.3379779,Melissa,Patel,true
ryan jimenez,8.806463395,Ryan,Jimenez,
jacob jones,268.78965350000004,Jacob,Jones,true
michele walters,49.86105087,Michele,Walters,
lonnie mccarty,268.5851476,Lonnie,Mccarty,true
michelle guerrero,22.68433563,Michelle,Guerrero,
gerald stuart,281.1040514,Gerald,Stuart,true
sarah baker,121.093534,Sarah,Baker,true
michelle becker,28.5247473,Michelle,Becker,
jonathan matthews,170.2977957,Jonathan,Matthews,true
jacob vaughan,45.98335043,Jacob,Vaughan,
tammy thompson,185.445612,Tammy,Thompson,true
jade anderson,42.61384102,Jade,Anderson,
deborah johnson,231.3035329,Deborah,Johnson,true
austin church,224.5294176,Austin,Church,true
alyssa ferguson,167.46344960000002,Alyssa,Ferguson,true
nicholas palmer,234.19830730000004,Nicholas,Palmer,true
david anderson,126.53761259999999,David,Anderson,true
connie english,71.14644248,Connie,English,
jeffrey williams,196.50494609999998,Jeffrey,Williams,true
jonathan smith,45.5695152,Jonathan,Smith,
nicole martinez,98.99699781,Nicole,Martinez,
matthew fuentes,15.00357735,Matthew,Fuentes,
brian castro,283.53058300000004,Brian,Castro,true
michael washington,251.41097200000002,Michael,Washington,true
elizabeth george,119.94430449999999,Elizabeth,George,true
april carpenter,97.13934044,April,Carpenter,
scott jackson,66.00743436,Scott,Jackson,
christopher johnson,194.5705341,Christopher,Johnson,true
shelby robles,251.0205577,Shelby,Robles,true
alfred price,44.88101459,Alfred,Price,
kathleen bates,106.2687842,Kathleen,Bates,true
dawn lawson,141.070424,Dawn,Lawson,true
valerie calderon,165.5704164,Valerie,Calderon,true
rachel garcia,86.89703181,Rachel,Garcia,
sharon singleton,178.253908,Sharon,Singleton,true
patrick madden,216.3499324,Patrick,Madden,true
christina simmons,243.9411562,Christina,Simmons,true
sarah smith,78.60291991,Sarah,Smith,
christina hernandez,158.340668,Christina,Hernandez,true
william scott,42.635781099999996,William,Scott,
katherine george,291.1982182,Katherine,George,true
patricia murray,240.7156421,Patricia,Murray,true
angela myers,287.6003604,Angela,Myers,true
wayne baker,3.161650812,Wayne,Baker,
kelsey king,104.5095017,Kelsey,King,true
joseph singleton,125.2038885,Joseph,Singleton,true
haley cox,243.064921,Haley,Cox,true
amy reed,13.4034733,Amy,Reed,
kelly johnson,154.9458495,Kelly,Johnson,true
luke lyons,35.69136143,Luke,Lyons,
randy johns,138.76622690000002,Randy,Johns,true
joshua hogan,188.54524530000003,Joshua,Hogan,true
ricardo leon,32.39762181,Ricardo,Leon,
wendy perry,150.7493531,Wendy,Perry,true
amy decker,205.91837809999998,Amy,Decker,true
karen crane,161.1175036,Karen,Crane,true
dan sanders,88.36089031,Dan,Sanders,
george garcia,196.3710897,George,Garcia,true
sherry flores,176.1410839,Sherry,Flores,true
timothy boyle,244.45297569999997,Timothy,Boyle,true
julia patrick,121.7239919,Julia,Patrick,true
joshua clark,290.85886239999996,Joshua,Clark,true
melissa jackson,2.993787587,Melissa,Jackson,
elizabeth estes,6.351425195,Elizabeth,Estes,
erin clark,211.4611389,Erin,Clark,true
cynthia smith,270.1816099,Cynthia,Smith,true
stacy anderson,259.97782709999996,Stacy,Anderson,true
elizabeth brown,13.12619513,Elizabeth,Brown,
christine murray,281.6024751,Christine,Murray,true
james golden,62.2150147,James,Golden,
jeremy butler,16.5737869,Jeremy,Butler,
matthew andersen,275.7089613,Matthew,Andersen,true
jonathan parker,174.3661801,Jonathan,Parker,true
richard warren,182.5849371,Richard,Warren,true
sandra vargas,88.17070751,Sandra,Vargas,
kendra martinez,288.9749105,Kendra,Martinez,true
adam foster,113.33507340000001,Adam,Foster,true
thomas fisher,261.3018639,Thomas,Fisher,true
shelly fritz,198.06355109999998,Shelly,Fritz,true
maria blanchard,92.48764037,Maria,Blanchard,
mandy greer,256.7382349,Mandy,Greer,true
martin jones,249.6732518,Martin,Jones,true
robert morris,291.2869627,Robert,Morris,true
taylor lopez,199.7994875,Taylor,Lopez,true
nicole lewis,63.89710536,Nicole,Lewis,
christine wright,276.383749,Christine,Wright,true
david robinson,192.5576533,David,Robinson,true
christopher case,25.68763011,Christopher,Case,
mark ward,136.7142552,Mark,Ward,true
dana phillips,100.52959440000001,Dana,Phillips,true
john jensen,103.28547209999999,John,Jensen,true
michelle robinson,224.3184536,Michelle,Robinson,true
michael simmons,43.93832827,Michael,Simmons,
cynthia ortiz,178.7195497,Cynthia,Ortiz,true
luis woods,183.70538100000002,Luis,Woods,true
mitchell glover,220.61204980000002,Mitchell,Glover,true
sarah thompson,117.4197981,Sarah,Thompson,true
jeffrey macias,194.8399457,Jeffrey,Macias,true
brian drake,173.5510389,Brian,Drake,true
julie brown,91.19012588,Julie,Brown,
gregory hayes,55.38220689,Gregory,Hayes,
james rice,151.830502,James,Rice,true
gabriel jackson,200.05092919999998,Gabriel,Jackson,true
melissa valdez,224.65184930000004,Melissa,Valdez,true
thomas mullen,207.2032153,Thomas,Mullen,true
dawn smith,51.30087598,Dawn,Smith,
lisa glover,252.4407738,Lisa,Glover,true
anna austin,24.93407772,Anna,Austin,
katherine pierce,227.4197253,Katherine,Pierce,true
wayne keller,146.35867,Wayne,Keller,true
steven morgan,11.67183166,Steven,Morgan,
zachary thompson,205.68084330000002,Zachary,Thompson,true
joel clark,267.7132878,Joel,Clark,true
matthew gutierrez,20.37578051,Matthew,Gutierrez,
stephanie mcdonald,3.4042079939999996,Stephanie,Mcdonald,
robert heath,140.49656919999998,Robert,Heath,true
lindsey gonzalez,50.65802478,Lindsey,Gonzalez,
deborah olson,261.01523280000004,Deborah,Olson,true
claire reeves,227.82165530000003,Claire,Reeves,true
brandy watson,114.5335307,Brandy,Watson,true
jason wilson,175.7981929,Jason,Wilson,true
heather garcia,57.18282876,Heather,Garcia,
kathleen chavez,262.816267,Kathleen,Chavez,true
samantha shepard,112.5848392,Samantha,Shepard,true
shaun dougherty,269.7757635,Shaun,Dougherty,true
amber young,207.4343409,Amber,Young,true
jonathan wilkerson,168.651313,Jonathan,Wilkerson,true
robert rivas,188.7133378,Robert,Rivas,true
anthony moore,250.68502859999998,Anthony,Moore,true
jeffrey hill,139.0495656,Jeffrey,Hill,true
michael love,240.61525120000002,Michael,Love,true
amber stone,175.56056919999997,Amber,Stone,true
crystal fletcher,259.5011926,Crystal,Fletcher,true
amy roach,121.28342830000001,Amy,Roach,true
christy gilbert,71.84900147,Christy,Gilbert,
caroline grimes,275.30059239999997,Caroline,Grimes,true
david oconnell,18.82123887,David,Oconnell,
kayla porter,178.0897199,Kayla,Porter,true
phillip stewart,87.33688942,Phillip,Stewart,
david schneider,263.09366239999997,David,Schneider,true
michael porter,214.8778378,Michael,Porter,true
timothy jordan,135.2253002,Timothy,Jordan,true
melissa freeman,17.89046741,Melissa,Freeman,
erica richardson,226.5853858,Erica,Richardson,true
jeanette hood,43.4796463,Jeanette,Hood,
douglas thompson,171.57406980000002,Douglas,Thompson,true
jerry torres,159.57508180000002,Jerry,Torres,true
jason harmon,204.5606379,Jason,Harmon,true
donna dixon,174.0919863,Donna,Dixon,true
anthony brady,33.56976782,Anthony,Brady,
samantha mendoza,194.8151719,Samantha,Mendoza,true
stephanie king,229.79614840000002,Stephanie,King,true
sara carter,222.64211949999998,Sara,Carter,true
alex clay,275.36522260000004,Alex,Clay,true
ryan harrell,268.50477739999997,Ryan,Harrell,true
david garcia,212.55215719999998,David,Garcia,true
michael nguyen,203.97770830000002,Michael,Nguyen,true
kathy leblanc,159.2607525,Kathy,Leblanc,true
austin andrade,114.81542409999999,Austin,Andrade,true
william floyd,212.1489194,William,Floyd,true
angela hayden,167.24461719999996,Angela,Hayden,true
renee hodges,283.64283670000003,Renee,Hodges,true
andrea ray,156.3466331,Andrea,Ray,true
samantha miller,151.4270331,Samantha,Miller,true
adrienne tucker,231.04097599999997,Adrienne,Tucker,true
johnny lee,226.58121459999998,Johnny,Lee,true
jeffrey walter,219.2037725,Jeffrey,Walter,true
